,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
30699,2,0,0,1,1,0,4,1,2018,12,21,4,0,0,0,0.0,1,0
30700,3,0,0,2,1,0,4,69,2018,5,27,1,0,0,0,159.3,2,0
30701,2,0,1,1,1,0,1,0,2018,6,13,1,0,0,0,111.0,0,0
30702,2,0,0,2,0,0,1,142,2018,7,1,1,0,0,0,85.5,1,0
30703,2,0,1,0,1,0,1,3,2018,6,12,1,0,0,0,121.0,1,0
30704,2,0,2,0,1,0,1,277,2018,10,16,1,0,0,0,96.3,0,1
30705,2,0,2,2,1,0,4,241,2018,9,2,1,0,0,0,101.79,1,1
30706,2,0,2,3,2,0,1,137,2018,12,24,1,0,0,0,117.3,2,0
30707,2,0,0,3,2,0,1,36,2017,10,13,0,0,0,0,112.0,0,0
30708,1,0,2,3,1,0,1,269,2018,12,29,0,0,0,0,70.0,0,0
30709,2,0,0,2,0,0,1,4,2018,7,28,1,0,0,0,124.0,0,1
30710,3,0,2,2,2,0,4,31,2018,6,26,1,0,0,0,192.6,0,1
30711,2,0,0,5,1,0,4,29,2017,10,20,0,0,0,0,75.0,1,0
30712,1,0,0,3,1,0,1,166,2018,11,1,0,0,0,0,110.0,0,1
30713,2,0,0,2,1,0,1,29,2018,12,2,2,0,0,0,85.0,0,0
30714,1,0,1,0,1,0,1,34,2018,1,24,2,0,0,0,66.0,0,0
30715,2,1,1,4,1,0,1,62,2017,10,19,1,0,0,0,68.72,2,0
30716,2,0,0,3,1,0,1,7,2017,10,7,1,0,0,0,164.0,2,0
30717,2,0,2,0,1,0,1,44,2018,10,2,1,0,0,0,113.4,0,1
30718,2,0,2,1,1,0,1,121,2018,7,16,1,0,0,0,105.3,1,0
30719,2,0,0,4,1,0,1,109,2018,4,19,1,0,0,0,88.83,0,0
30720,2,0,0,3,1,0,1,65,2018,2,10,0,0,0,0,60.0,0,0
30721,2,0,0,1,0,0,1,1,2018,1,28,1,0,0,0,79.0,1,0
30722,2,0,1,3,1,0,4,6,2017,9,7,1,0,0,0,77.57,1,0
30723,2,0,0,3,1,0,1,109,2018,11,17,1,0,0,0,90.0,1,0
30724,3,0,0,3,2,0,1,88,2018,5,3,0,0,0,0,138.0,1,0
30725,2,0,2,2,1,0,1,132,2017,12,20,1,0,0,0,55.63,0,0
30726,1,0,2,2,1,0,1,102,2018,5,1,1,0,0,0,89.25,2,0
30727,2,0,1,2,1,0,1,57,2018,6,10,0,0,0,0,90.67,1,0
30728,3,0,0,2,1,0,4,6,2018,4,22,1,0,0,0,167.0,0,0
30729,2,0,2,1,2,0,1,124,2017,8,8,0,0,0,0,94.5,0,0
30730,2,1,1,1,1,0,1,11,2018,2,13,1,0,0,0,83.55,0,1
30731,2,0,0,1,1,0,1,1,2018,11,19,1,0,0,0,111.0,1,0
30732,2,0,0,2,1,0,1,27,2017,9,30,0,0,0,0,108.0,0,0
30733,2,0,0,2,1,0,1,10,2017,11,13,1,0,0,0,12.0,0,0
30734,2,0,2,2,2,0,4,22,2018,5,21,1,0,0,0,194.0,1,0
30735,2,2,2,1,1,0,6,57,2018,4,16,1,0,0,0,177.3,0,1
30736,2,0,2,1,1,0,4,9,2018,3,5,0,0,0,0,92.0,0,1
30737,1,0,0,1,1,0,1,6,2018,5,17,0,0,0,0,90.0,0,0
30738,2,0,2,3,0,0,1,13,2018,8,26,1,0,0,0,122.0,0,1
30739,3,0,0,2,1,0,4,17,2018,12,2,1,0,0,0,157.5,2,0
30740,2,0,2,3,1,0,4,26,2017,10,4,1,0,0,0,79.85,1,1
30741,2,0,1,0,1,0,1,12,2018,10,16,1,0,0,0,160.0,1,0
30742,2,2,2,6,1,0,6,9,2018,4,8,1,0,0,0,200.75,0,1
30743,2,0,1,0,1,0,1,0,2017,10,5,1,0,0,0,126.0,1,0
30744,2,0,0,1,1,0,2,3,2017,9,12,4,0,0,0,0.0,0,0
30745,1,0,0,1,1,0,1,1,2018,5,25,3,0,0,0,95.0,0,1
30746,2,0,1,4,1,0,1,107,2018,7,13,1,0,0,0,105.3,0,1
30747,2,1,0,3,1,0,1,67,2018,10,19,1,0,0,0,135.0,0,1
30748,2,0,2,4,1,0,1,90,2017,8,16,1,0,0,0,76.5,0,1
30749,2,0,1,1,2,0,1,66,2018,3,5,1,0,0,0,126.0,0,1
30750,2,0,1,4,1,0,4,28,2017,9,21,0,0,0,0,68.0,1,0
30751,3,0,2,5,1,1,1,170,2018,8,6,1,0,0,0,148.0,2,1
30752,2,0,0,2,2,0,1,102,2017,10,16,0,0,0,0,101.5,0,1
30753,1,0,1,1,2,0,1,301,2018,7,30,0,0,0,0,90.0,0,0
30754,1,0,1,3,1,0,1,120,2018,5,12,1,0,0,0,110.59,0,1
30755,2,0,2,0,1,0,1,60,2018,1,31,0,0,0,0,60.0,1,0
30756,3,0,2,2,1,0,4,194,2018,8,19,1,0,0,0,132.18,1,1
30757,2,0,1,3,1,0,1,224,2018,6,20,1,0,0,0,73.37,1,0
30758,2,0,0,3,1,0,4,114,2018,5,24,1,0,0,0,140.4,0,0
30759,2,0,2,6,0,0,1,88,2018,3,31,1,0,0,0,72.25,1,0
30760,1,0,0,1,0,0,1,4,2018,9,20,1,0,0,0,122.4,0,0
30761,2,0,3,5,1,0,4,46,2018,3,13,1,0,0,0,96.16,1,1
30762,3,0,2,5,1,0,5,132,2018,3,21,0,0,0,0,104.55,1,0
30763,2,0,1,2,1,0,1,132,2018,7,1,0,0,0,0,72.25,0,0
30764,2,0,2,2,1,0,1,226,2018,10,29,0,0,0,0,70.0,1,0
30765,2,0,0,3,1,0,1,304,2018,11,3,0,0,0,0,89.0,0,1
30766,3,0,0,5,2,0,4,183,2018,8,16,1,0,0,0,187.5,0,1
30767,2,0,2,0,1,0,1,160,2018,8,7,0,0,0,0,72.25,1,0
30768,2,0,0,1,2,0,1,55,2018,4,6,0,0,0,0,104.0,0,0
30769,2,0,0,2,1,0,4,36,2018,4,1,1,0,0,0,131.4,0,1
30770,2,0,0,3,0,0,1,127,2018,7,7,1,0,0,0,103.5,0,1
30771,0,2,0,3,1,0,2,156,2018,8,31,1,0,0,0,108.66,0,1
30772,2,0,1,3,1,1,4,25,2018,11,10,1,0,0,0,126.48,2,0
30773,1,0,2,4,1,0,1,69,2018,6,12,0,0,0,0,120.0,0,1
30774,3,0,2,4,1,0,1,87,2018,8,27,1,0,0,0,112.03,2,0
30775,2,0,0,2,1,0,1,16,2018,3,18,1,0,0,0,109.0,0,1
30776,2,0,2,1,0,0,1,24,2018,12,4,1,0,0,0,88.0,2,0
30777,2,0,0,1,1,0,1,43,2018,12,27,1,0,0,0,74.88,0,0
30778,1,0,0,1,1,0,1,77,2018,4,14,1,0,0,0,90.9,1,1
30779,2,0,0,1,0,0,1,109,2018,7,27,1,0,0,0,94.5,1,1
30780,2,0,2,3,1,0,1,192,2017,9,25,0,0,0,0,102.0,0,1
30781,2,0,0,3,1,0,1,7,2018,3,16,0,0,0,0,80.0,0,0
30782,2,2,1,1,1,0,6,5,2017,8,15,1,0,0,0,162.0,1,1
30783,3,0,2,2,1,0,4,45,2018,3,19,1,0,0,0,124.1,2,0
30784,2,2,2,1,1,0,6,139,2018,7,30,1,0,0,0,192.3,1,1
30785,1,0,0,1,1,0,1,13,2018,10,26,0,0,0,0,90.0,1,0
30786,2,0,2,1,0,0,1,3,2018,4,17,1,0,0,0,89.0,0,1
30787,3,0,0,2,1,0,4,16,2018,7,19,1,0,0,0,162.0,1,1
30788,1,0,2,0,1,0,1,3,2017,9,27,2,1,1,2,65.0,0,0
30789,2,0,0,4,1,0,4,44,2018,4,26,1,0,0,0,119.38,1,0
30790,1,0,2,4,1,0,1,219,2017,9,4,0,0,0,0,78.33,0,0
30791,1,0,0,3,1,0,1,276,2018,9,22,0,0,0,0,95.67,0,0
30792,1,0,0,1,0,0,1,181,2018,10,11,1,0,0,0,78.48,0,1
30793,2,0,1,4,1,0,1,143,2018,9,21,1,0,0,0,129.6,2,1
30794,2,0,0,2,2,0,1,377,2018,10,14,0,0,0,0,115.0,1,1
30795,2,0,1,2,1,0,1,9,2017,9,7,1,0,0,0,161.33,0,0
30796,2,0,0,4,1,0,1,75,2018,3,30,1,0,0,0,82.45,0,1
30797,2,1,0,1,1,0,1,18,2018,8,20,1,0,0,0,125.0,1,0
30798,2,0,1,1,1,0,1,30,2018,5,23,1,0,0,0,117.9,0,1
30799,1,0,1,4,1,0,1,63,2017,10,19,1,0,0,0,80.75,2,1
30800,1,0,0,2,1,0,4,51,2018,4,14,1,0,0,0,123.3,0,1
30801,1,0,0,2,1,0,1,23,2017,10,7,1,0,0,0,101.0,1,0
30802,2,2,1,5,1,0,6,59,2018,4,26,1,0,0,0,177.93,0,1
30803,2,0,0,1,1,0,1,40,2018,9,1,1,0,0,0,109.8,2,0
30804,2,0,0,4,1,0,1,75,2018,4,5,1,0,0,0,88.83,0,0
30805,1,0,2,1,1,0,1,2,2018,11,13,3,0,0,0,79.0,0,0
30806,2,1,1,0,1,0,1,154,2018,10,31,1,0,0,0,78.99,2,0
30807,2,0,0,1,0,1,1,85,2018,5,13,1,0,0,0,125.1,3,0
30808,2,0,2,2,1,0,1,100,2018,4,17,0,0,0,0,80.75,1,0
30809,2,0,2,2,1,0,1,158,2018,12,23,1,0,0,0,89.5,2,0
30810,2,0,2,5,1,0,4,152,2018,7,21,1,0,0,0,114.63,2,1
30811,1,0,0,4,2,0,1,323,2018,5,17,0,0,0,0,86.0,0,0
30812,1,0,3,7,1,0,1,10,2018,12,2,1,0,0,0,76.59,0,0
30813,2,1,2,1,1,0,1,14,2018,4,16,1,0,0,0,127.67,0,1
30814,1,0,1,1,0,0,1,19,2018,7,18,0,0,0,0,75.0,0,0
30815,1,0,0,2,1,0,1,181,2018,10,11,0,0,0,0,120.0,0,1
30816,3,0,2,1,1,0,4,27,2018,11,12,1,0,0,0,150.0,1,0
30817,1,0,0,1,1,1,1,6,2018,10,6,2,1,0,1,67.0,0,0
30818,2,0,3,10,1,0,1,6,2017,9,1,1,0,0,0,116.62,1,1
30819,2,0,0,2,1,0,1,322,2018,12,9,0,0,0,0,52.0,0,0
30820,1,0,0,3,1,0,1,232,2018,8,25,1,0,0,0,90.9,0,1
30821,2,0,0,5,1,0,4,133,2018,6,21,0,0,0,0,90.95,0,0
30822,2,0,1,4,1,0,2,187,2018,9,12,0,0,0,0,80.75,1,0
30823,2,0,2,1,1,0,1,24,2017,12,5,2,0,0,0,50.0,0,0
30824,2,0,0,1,2,0,1,1,2017,9,30,0,0,0,0,112.2,0,0
30825,1,0,2,0,2,0,1,386,2018,10,23,0,0,0,0,90.0,0,1
30826,3,0,2,2,1,0,4,56,2018,8,26,1,0,0,0,162.0,2,0
30827,1,0,1,0,0,0,1,5,2017,11,15,1,0,0,0,73.15,0,0
30828,2,0,0,5,0,0,1,35,2018,2,9,1,0,0,0,67.5,1,1
30829,2,0,1,1,1,0,1,31,2018,10,15,0,0,0,0,85.0,0,0
30830,2,0,2,2,1,0,1,134,2017,12,4,0,0,0,0,65.0,0,0
30831,3,0,0,2,1,0,1,85,2017,8,11,1,0,0,0,50.3,0,1
30832,2,0,0,1,2,0,1,83,2017,9,30,0,0,0,0,112.2,0,0
30833,2,0,1,1,1,0,1,190,2018,4,9,0,1,13,1,70.0,0,1
30834,2,0,0,3,1,0,4,106,2018,4,28,1,0,0,0,85.7,1,0
30835,2,0,0,2,1,0,4,29,2018,10,5,1,0,0,0,166.25,3,0
30836,3,0,1,3,1,0,4,73,2018,7,4,1,0,0,0,150.3,2,0
30837,2,1,0,3,1,0,1,169,2018,8,3,1,0,0,0,121.5,2,1
30838,1,0,0,2,1,0,1,8,2017,9,1,1,0,0,0,73.15,0,0
30839,1,0,1,2,1,0,1,117,2018,2,29,0,0,0,0,76.0,0,0
30840,2,1,0,3,2,0,1,50,2018,4,12,1,0,0,0,164.25,2,0
30841,2,0,0,3,1,0,1,105,2018,10,12,0,0,0,0,75.0,0,0
30842,2,0,0,1,0,0,1,153,2018,7,29,1,0,0,0,94.5,1,0
30843,2,0,2,4,0,0,1,125,2018,7,2,1,0,0,0,90.67,2,0
30844,2,0,0,1,1,0,1,65,2018,9,6,1,0,0,0,98.1,0,0
30845,2,0,0,2,1,1,4,11,2018,11,4,2,0,0,0,65.0,2,0
30846,2,0,1,3,1,0,1,210,2017,10,8,0,0,0,0,72.75,0,0
30847,2,0,1,2,1,0,1,191,2018,6,3,0,0,0,0,132.0,0,1
30848,2,0,1,0,0,0,1,12,2018,7,24,1,0,0,0,139.0,0,0
30849,1,0,0,3,1,0,4,57,2018,10,13,1,0,0,0,132.3,2,0
30850,2,0,2,4,1,0,1,19,2018,11,13,0,0,0,0,68.0,1,0
30851,2,0,1,3,1,0,4,71,2018,3,31,1,0,0,0,90.95,1,0
30852,2,0,2,5,1,0,1,68,2017,9,12,1,0,0,0,96.17,2,0
30853,2,2,2,3,1,0,6,54,2018,6,9,1,0,0,0,198.9,2,0
30854,2,0,0,2,1,0,1,7,2018,6,30,1,0,0,0,151.0,1,0
30855,1,1,0,1,0,0,1,4,2018,8,2,1,0,0,0,93.56,0,0
30856,2,0,1,2,1,0,1,168,2018,4,22,0,0,0,0,85.0,0,1
30857,2,0,1,1,1,0,1,275,2018,6,4,0,0,0,0,62.8,0,1
30858,1,0,0,1,1,0,1,7,2018,11,24,1,0,0,0,75.2,0,0
30859,2,0,1,1,0,0,1,4,2018,9,5,1,0,0,0,149.0,0,1
30860,3,0,2,5,1,0,4,134,2018,8,1,1,0,0,0,132.48,0,1
30861,2,0,1,3,1,0,1,41,2018,4,28,1,0,0,0,121.73,1,0
30862,2,0,1,3,1,0,4,84,2018,8,15,1,0,0,0,131.4,0,0
30863,1,0,2,0,0,0,1,38,2018,8,21,1,0,0,0,92.86,0,1
30864,2,0,2,1,1,0,1,61,2018,9,18,1,0,0,0,135.9,0,1
30865,2,0,0,3,0,0,1,48,2018,11,2,1,0,0,0,88.2,2,0
30866,2,2,0,3,1,0,2,30,2018,3,9,1,0,0,0,77.5,0,1
30867,2,0,0,2,2,0,1,256,2018,6,15,0,0,0,0,115.0,1,1
30868,2,0,2,5,1,0,1,53,2018,8,8,0,0,0,0,85.0,0,0
30869,2,0,0,2,2,0,1,102,2017,10,16,0,0,0,0,101.5,0,1
30870,1,0,0,1,1,0,1,2,2018,3,17,0,0,0,0,82.4,0,0
30871,2,0,2,3,1,0,4,160,2018,10,13,1,0,0,0,200.7,2,1
30872,2,0,0,1,1,0,4,2,2018,7,30,1,0,0,0,156.0,0,0
30873,2,2,1,3,1,0,6,13,2017,9,14,1,0,0,0,174.0,4,0
30874,2,0,1,1,1,0,1,80,2018,5,16,0,0,0,0,89.75,0,0
30875,1,0,0,1,1,0,1,19,2018,1,30,1,0,0,0,73.9,1,0
30876,2,0,1,2,1,0,1,31,2018,9,16,0,0,0,0,75.0,0,1
30877,2,0,1,0,1,0,1,17,2017,10,5,1,0,0,0,126.0,1,0
30878,2,0,2,0,1,0,1,28,2018,4,17,1,0,0,0,101.0,1,0
30879,2,2,1,2,1,0,1,130,2018,3,25,0,0,0,0,67.5,2,0
30880,2,0,0,2,0,0,1,45,2018,3,10,1,0,0,0,71.1,1,0
30881,2,0,1,0,1,0,1,0,2017,12,28,1,0,0,0,106.0,0,0
30882,2,0,0,2,1,0,1,14,2018,1,27,1,0,0,0,81.9,1,0
30883,2,1,1,2,1,0,6,1,2017,10,2,1,0,0,0,226.17,1,0
30884,2,0,0,1,1,0,1,348,2018,12,6,0,0,0,0,62.64,0,0
30885,2,0,2,4,1,1,4,105,2018,3,20,1,0,0,0,97.12,0,0
30886,1,0,0,1,1,0,1,2,2018,10,13,0,0,0,0,109.65,0,0
30887,3,0,0,4,1,0,4,149,2018,8,9,1,0,0,0,138.55,1,0
30888,2,0,1,1,0,0,1,8,2018,7,16,1,0,0,0,139.0,0,1
30889,2,0,1,3,1,0,1,122,2018,4,18,1,0,0,0,60.59,0,0
30890,2,0,2,2,2,0,1,169,2018,4,22,0,0,0,0,106.0,0,1
30891,2,0,1,2,0,0,1,56,2018,5,13,1,0,0,0,116.1,1,0
30892,0,2,2,2,1,0,2,11,2018,1,15,1,0,0,0,77.25,0,0
30893,2,0,2,2,1,0,4,45,2018,9,18,0,0,0,0,96.3,0,0
30894,2,0,1,2,1,0,1,135,2017,9,14,0,0,0,0,90.0,0,0
30895,2,0,1,4,1,0,1,8,2018,2,3,0,0,0,0,65.58,0,0
30896,2,0,1,0,1,0,1,197,2018,10,31,1,0,0,0,96.3,3,0
30897,2,0,0,1,1,0,1,70,2017,10,22,0,0,0,0,85.0,0,0
30898,2,0,1,3,1,0,1,56,2018,5,9,0,0,0,0,85.5,0,0
30899,2,0,0,2,2,0,1,39,2017,8,14,0,0,0,0,109.0,0,0
30900,3,0,0,3,1,0,4,58,2018,3,31,1,0,0,0,123.3,1,0
30901,2,0,2,0,1,0,1,30,2017,9,13,1,0,0,0,94.5,1,1
30902,1,0,0,1,1,1,1,33,2018,11,9,2,1,1,10,88.0,1,0
30903,1,0,2,0,1,0,4,2,2018,5,29,1,0,0,0,104.72,1,0
30904,2,0,2,3,0,0,1,223,2018,9,30,1,0,0,0,73.96,0,1
30905,2,0,0,1,1,0,2,75,2018,7,27,1,0,0,0,97.54,0,0
30906,1,0,0,3,1,0,1,13,2018,6,14,2,1,0,4,65.0,0,0
30907,1,0,0,2,2,0,1,257,2017,7,1,0,0,0,0,80.0,0,0
30908,1,0,0,3,0,0,1,77,2018,6,16,1,0,0,0,125.1,0,1
30909,2,0,0,1,1,0,1,98,2018,5,19,1,0,0,0,126.9,1,0
30910,2,0,0,1,2,0,1,21,2018,3,4,1,0,0,0,129.0,0,1
30911,2,0,2,1,1,0,1,138,2018,8,27,1,0,0,0,96.3,1,0
30912,2,0,2,2,1,0,1,23,2017,12,4,0,0,0,0,55.0,0,0
30913,2,0,1,0,1,0,1,13,2018,3,20,0,0,0,0,85.0,1,0
30914,2,0,0,2,1,0,4,46,2018,3,18,1,0,0,0,112.5,0,1
30915,3,0,2,2,1,0,4,45,2018,3,19,1,0,0,0,124.1,1,1
30916,1,0,1,2,1,0,1,38,2018,3,11,1,0,0,0,76.5,1,1
30917,2,0,2,2,1,0,1,99,2017,10,30,0,0,0,0,65.0,0,1
30918,2,0,2,3,1,0,4,20,2017,9,20,1,0,0,0,118.15,1,0
30919,2,0,1,1,1,0,1,16,2017,8,31,1,0,0,0,97.5,0,0
30920,2,0,1,4,1,0,1,111,2017,8,3,1,0,0,0,76.5,0,0
30921,2,0,1,2,0,0,1,191,2018,8,22,1,0,0,0,94.5,0,1
30922,2,1,1,3,2,0,1,155,2018,7,7,1,0,0,0,173.25,2,1
30923,2,0,1,1,1,0,4,72,2018,4,2,1,0,0,0,96.3,1,0
30924,1,0,1,0,1,0,1,26,2018,8,8,2,0,0,0,65.0,0,0
30925,2,0,1,2,1,0,4,77,2018,4,18,1,0,0,0,115.8,1,0
30926,2,0,1,2,1,0,1,24,2018,2,12,1,0,0,0,74.8,1,0
30927,2,0,0,3,1,0,1,192,2018,8,25,0,0,0,0,100.0,0,0
30928,2,0,1,4,1,0,1,29,2018,10,31,1,0,0,0,114.4,2,1
30929,2,0,0,4,1,0,1,4,2018,10,25,1,0,0,0,145.0,2,0
30930,2,0,2,5,1,0,1,152,2018,8,23,1,0,0,0,98.87,0,1
30931,2,0,0,4,0,0,1,232,2018,9,20,1,0,0,0,109.65,1,1
30932,1,0,0,2,1,0,4,117,2018,5,6,1,0,0,0,114.3,1,0
30933,2,0,2,3,2,1,4,90,2018,4,23,1,0,0,0,129.02,1,0
30934,2,0,0,1,1,0,1,0,2017,11,6,1,0,0,0,95.0,1,0
30935,2,0,2,1,1,0,1,0,2017,8,22,1,0,0,0,106.67,1,0
30936,1,2,4,10,1,0,6,50,2018,9,3,1,0,0,0,196.91,0,1
30937,1,0,2,5,1,0,1,180,2017,8,16,1,0,0,0,49.74,0,1
30938,2,1,1,1,2,1,1,62,2018,7,23,1,0,0,0,173.25,2,0
30939,2,1,2,2,1,0,1,44,2018,4,29,1,0,0,0,137.14,2,0
30940,2,0,0,1,1,1,1,126,2018,7,8,1,0,0,0,123.3,1,0
30941,2,0,2,3,1,0,1,25,2017,11,22,0,0,0,0,65.0,0,0
30942,2,0,1,4,1,0,1,23,2017,12,9,1,1,1,0,69.0,0,0
30943,2,0,1,2,1,0,1,17,2017,11,13,0,0,0,0,38.67,0,0
30944,2,0,0,2,1,0,1,7,2018,12,9,1,0,0,0,124.0,1,0
30945,3,0,0,4,1,0,4,109,2018,8,24,1,0,0,0,152.1,0,1
30946,1,0,0,3,1,0,1,71,2018,6,14,0,0,0,0,120.0,0,0
30947,2,0,2,1,1,0,4,4,2018,12,3,0,1,0,1,12.0,2,0
30948,2,0,2,2,1,0,1,34,2018,12,25,1,0,0,0,95.2,0,1
30949,2,0,2,1,1,0,1,116,2018,2,28,0,0,0,0,70.0,0,1
30950,1,0,2,1,1,0,1,38,2018,4,3,1,0,0,0,112.5,1,0
30951,2,0,1,3,1,0,1,285,2018,10,3,0,0,0,0,100.0,0,1
30952,2,0,0,3,1,0,1,3,2018,2,18,0,0,0,0,76.8,0,0
30953,2,0,0,4,1,0,1,82,2018,3,29,1,0,0,0,82.45,0,0
30954,1,0,2,6,0,0,1,24,2018,1,15,1,0,0,0,77.0,1,0
30955,2,0,2,2,1,0,1,153,2018,8,26,1,0,0,0,96.3,0,1
30956,1,0,2,0,1,0,1,91,2018,8,21,1,0,0,0,112.5,0,0
30957,2,0,0,3,1,0,1,79,2018,4,27,0,0,0,0,75.0,0,0
30958,2,0,1,0,0,0,1,114,2018,12,12,1,0,0,0,79.2,1,0
30959,2,0,2,1,2,0,1,131,2017,8,15,0,0,0,0,94.5,0,1
30960,2,1,2,3,1,0,6,307,2018,8,14,1,0,0,0,158.4,1,1
30961,2,0,1,2,0,0,1,226,2018,9,2,1,0,0,0,112.0,0,1
30962,2,0,0,2,2,0,1,39,2017,8,14,0,0,0,0,101.5,0,0
30963,2,0,0,2,1,0,1,97,2017,12,30,0,0,0,0,70.0,1,0
30964,2,0,2,2,1,0,1,64,2018,7,17,1,0,0,0,105.3,0,1
30965,2,0,0,1,1,0,1,1,2018,3,9,1,0,0,0,101.0,1,0
30966,2,0,2,2,1,0,1,12,2018,1,2,1,0,0,0,92.0,1,0
30967,1,0,0,1,1,0,1,1,2018,11,23,0,0,0,0,75.0,0,0
30968,1,0,1,0,0,0,1,13,2018,2,22,1,0,0,0,66.7,0,0
30969,2,0,1,2,1,0,4,185,2018,12,16,1,0,0,0,103.5,0,0
30970,3,0,0,3,2,0,4,151,2018,8,17,1,0,0,0,204.0,0,1
30971,2,0,0,2,1,0,1,6,2018,6,2,1,0,0,0,136.0,1,0
30972,3,0,2,3,1,0,1,65,2018,3,20,0,0,0,0,124.0,1,0
30973,1,0,0,1,1,0,1,0,2017,9,8,2,0,0,0,114.0,0,0
30974,2,0,2,1,0,0,1,43,2018,12,25,1,0,0,0,88.0,2,0
30975,2,0,0,1,1,0,1,60,2018,7,20,1,0,0,0,81.08,1,0
30976,2,0,0,2,1,0,1,177,2018,6,3,0,0,0,0,100.0,0,1
30977,2,0,0,3,1,0,1,204,2018,5,5,0,0,0,0,100.0,0,1
30978,1,0,0,2,1,0,1,192,2018,6,24,0,0,0,0,95.0,0,0
30979,1,0,1,0,0,0,1,21,2018,9,25,1,0,0,0,87.01,1,0
30980,2,0,0,4,1,0,4,55,2018,7,27,1,0,0,0,149.4,0,1
30981,2,0,2,3,1,1,1,128,2018,7,7,0,0,0,0,81.25,0,0
30982,2,0,2,1,1,0,4,2,2018,4,23,1,0,0,0,136.0,0,1
30983,2,1,0,3,1,0,4,83,2018,7,28,1,0,0,0,141.1,1,0
30984,1,0,0,1,2,0,1,83,2017,9,30,0,0,0,0,90.6,0,0
30985,2,0,1,2,0,0,1,97,2018,4,25,1,0,0,0,85.5,0,0
30986,2,0,2,1,1,0,4,118,2018,10,29,1,0,0,0,104.4,1,0
30987,1,0,0,1,1,0,4,27,2018,5,18,1,0,0,0,120.12,1,0
30988,2,1,2,7,1,0,1,139,2018,7,13,1,0,0,0,86.92,0,1
30989,1,0,0,2,1,0,1,164,2017,10,2,0,0,0,0,100.0,0,0
30990,2,0,0,2,2,0,1,74,2017,9,18,0,0,0,0,109.0,0,0
30991,3,0,0,3,1,0,4,89,2018,9,20,1,0,0,0,168.3,1,0
30992,2,0,2,1,1,0,1,16,2018,9,11,0,0,0,0,95.0,0,0
30993,2,0,1,2,1,0,1,34,2018,8,1,1,0,0,0,135.9,0,1
30994,2,0,0,1,1,0,1,197,2018,4,21,1,0,0,0,81.77,1,1
30995,2,0,0,3,1,0,1,4,2018,7,6,1,0,0,0,151.0,1,0
30996,2,0,1,1,1,0,1,130,2018,5,23,1,0,0,0,105.3,0,1
30997,2,0,1,3,0,0,1,15,2018,12,29,1,0,0,0,102.0,0,0
30998,3,0,2,2,1,0,1,65,2018,6,26,1,0,0,0,137.7,0,1
30999,2,0,0,4,0,0,1,40,2018,2,24,1,0,0,0,67.5,1,1
31000,1,0,1,1,1,0,1,3,2017,11,2,1,0,0,0,77.77,0,0
31001,2,0,0,1,0,0,1,60,2018,10,27,1,0,0,0,80.1,2,0
31002,2,0,0,1,0,0,1,0,2018,12,28,1,0,0,0,88.0,2,0
31003,2,0,2,2,1,0,4,83,2018,5,7,1,0,0,0,132.6,0,1
31004,2,0,0,1,1,0,1,49,2018,10,11,1,0,0,0,126.0,0,0
31005,2,0,2,2,0,0,1,1,2017,8,9,1,0,0,0,89.0,1,0
31006,1,0,0,2,1,0,1,14,2017,10,15,0,0,0,0,100.0,0,0
31007,1,0,0,1,1,0,1,55,2018,7,7,2,0,0,0,79.0,0,1
31008,1,0,0,1,1,0,4,6,2017,9,23,1,0,0,0,0.0,1,0
31009,2,0,0,4,1,0,1,49,2017,12,30,0,0,0,0,71.0,0,0
31010,2,1,0,2,1,0,1,102,2018,12,9,1,0,0,0,109.8,1,1
31011,3,0,2,5,1,0,4,147,2018,8,11,1,0,0,0,138.55,1,0
31012,2,0,0,3,1,0,1,35,2018,10,19,0,0,0,0,85.0,0,0
31013,2,0,0,3,0,0,1,2,2018,12,20,1,0,0,0,79.5,1,0
31014,3,0,1,0,1,0,4,179,2018,8,22,1,0,0,0,137.7,0,1
31015,2,0,1,0,1,0,2,14,2018,9,12,4,1,0,5,0.0,1,0
31016,1,0,0,1,0,0,1,225,2018,11,25,1,0,0,0,67.5,0,1
31017,2,0,2,1,1,0,1,71,2018,7,24,0,0,0,0,72.25,0,0
31018,2,0,0,3,1,0,1,47,2018,3,30,1,0,0,0,73.08,3,0
31019,2,0,4,9,1,0,1,34,2018,2,19,1,0,0,0,84.69,0,1
31020,2,0,2,2,1,0,4,6,2018,8,14,1,0,0,0,170.0,2,0
31021,2,0,2,3,1,0,1,1,2017,8,20,1,0,0,0,113.6,2,0
31022,2,0,2,1,1,0,1,104,2018,7,2,1,0,0,0,88.01,2,0
31023,2,0,1,3,1,0,1,20,2017,9,14,1,0,0,0,105.0,2,0
31024,2,0,1,3,1,0,4,4,2018,6,20,0,0,0,0,107.0,0,0
31025,2,0,0,1,1,0,1,107,2018,8,17,0,0,0,0,81.25,0,0
31026,1,0,0,1,1,0,1,1,2018,10,13,0,0,0,0,99.0,0,0
31027,1,0,0,2,1,0,1,32,2017,11,20,0,0,0,0,73.0,0,0
